id,product_code,name,value,barcode,unity_of_measurement,last_received_date,last_issued_date,quantity
995,3412025,"BRASS BALL VALVE, FULL BORE, SCREWED ENDS B",995,3412025,NOS,2017-12-07,2017-12-08,5
996,3412028,-DO- SIZE: 20 MM,996,3412028,NOS,2016-03-12,2015-09-25,6
997,3412033,LEADER/NETA/HIMSUN/PRIME MAKE CAST CARBON,997,3412033,NOS,2016-03-12,,1
998,3412034,LEADER/NETA/HIMSUN/PRIME MAKE CAST CARBON,998,3412034,NOS,2016-03-12,,1
999,3413004,HORIZONTAL NON-RETURN VALVE 350 MM,999,3413004,NOS,2002-09-25,2013-07-11,1
1000,3415003,NEOPREME RUPPER DIAPHRAGM VALUE 65MM,1000,3415003,NOS,1994-04-30,2010-11-25,1
1001,3415010,BDK.VALUE CI BODY SOFT,1001,3415010,NOS,1990-11-01,1994-06-13,1
1002,3415013,DIAPHRAGAM VALVES 25mm,1002,3415013,NOS,1994-04-30,2015-03-02,2
1003,3415033,SPARE DIAPHRAM 100MM,1003,3415033,NOS,,,2
1004,3415055,L&T/PENTAIR/PRIME/DELVAL MAKE  C.I. SLIM SEAL W,1004,3415055,NOS,2017-04-07,2017-11-07,1
1005,3415057,FULLY INJECTION MOULDED POLY  PROPYLENE DI,1005,3415057,NOS,2003-09-12,2000-11-22,6
1006,3415062,FULLY INJECTION MOULDED POLY  PROPYLENE DI,1006,3415062,NOS,2002-06-10,2006-05-27,4
1007,3415071,L&T/PENTAIR/PRIME/DELVAL MAKE C.I. SLIM SEAL W,1007,3415071,NOS,2017-04-07,2016-07-08,4
1008,3419002,FULLY INJECTION POLY PROPYLENE  BALL VALVES,1008,3419002,NOS,2003-09-12,2015-07-15,10
1009,3419003,BALL VALVE POLYPROPLENE 20 MM,1009,3419003,NOS,1993-02-24,2006-10-04,5
1010,3419010,POLYPROPYLENE BALL VALVE 40 mm,1010,3419010,NOS,1997-09-05,1998-04-01,7
1011,3425034,V TYPE STRAINER 25 MM,1011,3425034,NOS,2001-05-16,2012-11-04,1
1012,3501001,M.S.HEXONAL BOLTS CONFORMING TO IS 1364 PAR,1012,3501001,KGS,2017-11-01,2017-01-03,10
1013,3501008,-DO- 8 X 40 M.M (F.T.),1013,3501008,KGS,2017-11-01,2017-01-03,15
1014,3501031,M.S.HEXAGONAL BOLT WITH NUTS IN METRIC,1014,3501031,KGS,2016-10-08,2017-12-16,19
1015,3501040,M.S HEX BOLT & NUTS HALF THREAD 12 X 40 MM,1015,3501040,KGS,2016-10-08,2018-05-15,15
1016,3501048,-DO- SIZE 16 X 75 MM (H.T),1016,3501048,KGS,2016-09-27,2015-07-22,15
1017,3501051,-DO-  SIZE 16 X 125 MM (H.T.),1017,3501051,KGS,2017-11-01,2018-05-15,20
1018,3501052,-DO- 16 X 150 MM (H.T.),1018,3501052,KGS,2017-11-01,2018-05-15,40
1019,3501502,-DO- 6 X 25 MM. (F.T.),1019,3501502,KGS,2017-11-01,2017-07-13,10
1020,3501506,-DO- 8 X 50 MM  (F.T.),1020,3501506,KGS,2017-11-01,2017-03-01,25
1021,3501507,-DO-  10 X 25 MM  (F.T.),1021,3501507,KGS,2017-11-01,2018-04-17,25
1022,3501508,-DO- SIZE 10 X40 MM (F.T),1022,3501508,KGS,2017-11-01,2018-05-15,15
1023,3501509,-DO- SIZE 10 X 80 MM (F.T),1023,3501509,KGS,2017-11-01,2018-05-15,35
1024,3501512,-DO-  12 X 50 MM (F.T),1024,3501512,KGS,2017-11-01,2018-05-15,55
1025,3501513,-DO- 12 X 65 MM (F.T).,1025,3501513,KGS,2017-11-01,2018-05-19,65
1026,3501516,-DO- 12 X 40 MM (F.T),1026,3501516,KGS,2017-11-01,2018-05-15,10
1027,3501519,-DO- 16 X 65 MM (F.T),1027,3501519,KGS,2017-11-01,2018-05-15,33
1028,3501520,-DO- 12 X 75 MM (F.T),1028,3501520,KGS,2017-11-01,2018-01-10,95
1029,3501522,-DO- SIZE 16 X 50 MM (F.T.),1029,3501522,KGS,2017-11-01,2018-05-15,17
1030,3501528,-DO- 16 X 75 MM (F.T.),1030,3501528,KGS,2017-11-01,2018-05-15,40
1031,3501530,-DO-  10 X 50 MM (F.T.).,1031,3501530,KGS,2017-11-01,2018-05-15,10
1032,3501531,-DO-  10 X 65 MM (F.T),1032,3501531,KGS,2017-11-01,2018-05-15,15
1033,3501544,-DO-  12 X 100 MM (F.T),1033,3501544,KGS,2016-09-27,2018-05-15,28
1034,3507002,BITUMEN WASHERS 8 MM,1034,3507002,NOS,2002-08-09,2014-02-19,3600
1035,3522073,ASCO/BLUE NALE/METALCO SALES MAKE ELEVATO,1035,3522073,NOS,2017-02-14,2018-01-12,300
1036,3523014,'L' BOLTS & NUTS (POLY COATED OVER PREMIUM Q,1036,3523014,NOS,2016-10-08,2017-06-30,100
1037,3523016,'L' BOLTS AND NUTS SUITABLE FOR AC SHEET ROOFI,1037,3523016,NOS,2018-02-23,2018-04-27,475
1038,3523017,'L' BOLTS AND NUTS SUITABLE FOR AC SHEET ROOFI,1038,3523017,NOS,2018-02-23,2018-04-27,150
1039,3523018,'J' BOLTS AND NUTS SUITABLE FOR AC SHEET ROOFI,1039,3523018,NOS,2018-02-23,2018-04-27,75
1040,3523019,'J' BOLTS AND NUTS SUITABLE FOR AC SHEET ROOFI,1040,3523019,NOS,2018-02-23,,150
1041,3533002,M.S.WASHER SUITABLE FOR 8 MM BOLT,1041,3533002,KGS,2016-09-27,2017-05-08,25
1042,3533003,M.S.WASHER SUITABLE FOR 10 MM BOLT,1042,3533003,KGS,2016-09-27,2018-05-17,30
1043,3533004,M.S. WASHER CONFORMING TO IS 2016 SUITABLE,1043,3533004,KGS,2017-11-01,2018-05-15,80
1044,3533006,M.S. WASHER CONFORMING TO IS 2016 SUITABLE F,1044,3533006,KGS,2017-11-01,2017-03-15,5
1045,3533007,M.S. WASHER CONFORMING TO IS 2016 SUITABLE,1045,3533007,KGS,2017-11-01,2018-05-15,60
1046,3533014,M.S.WASHERSUITABLE FOR  6 MM BOLT,1046,3533014,KGS,2016-10-08,2017-03-01,30
1047,3546001,SPRING WASHER 6 MM,1047,3546001,NOS,,2005-08-10,109
1048,3547012,BOLT & NUTS 10 X 40 MM [ HIGH TENSION FULL THR,1048,3547012,NOS,1993-10-28,2009-03-14,139
1049,3547014,TVS HEX STUD m12x25mm,1049,3547014,NOS,1993-12-18,1996-07-15,24
1050,3602108,ANABOUND RED RTV SILICON ( IN 85 GRMS PACK),1050,3602108,NOS,2017-01-21,2018-05-26,43
1051,3608027,"TC 310, COLD VULCANIZING SOLUTION  IN 1  LTR.  C",1051,3608027,LIT,2018-07-13,2018-07-21,3
1052,3608031,"HARDNER COMPOUND FOR TC-310, COLD VULCAN",1052,3608031,BOT,2018-07-13,2018-07-21,5
1053,3608052,RUSTLICK 631/CRC 556/ WD40/STANVAC 1050 MULT,1053,3608052,NOS,2017-04-20,2018-07-26,42
1054,3608129,"TN 9000, HEAT RESISTANT SOLUTION IN 1 LTR CONT",1054,3608129,LIT,2018-07-13,2018-07-21,5
1055,3608130,HARDNER COMPOUND FOR TN 9000 HEAT,1055,3608130,BOT,2018-07-13,2018-07-21,7
1056,3703002,MIRANDA MAKE HACKSAW BLADE 300 X 25 X 10 TP,1056,3703002,NOS,2005-08-06,2018-05-29,37
1057,3724068,"HARD POLYNER WHEELS 6""x2""x1""",1057,3724068,NOS,1998-11-07,1998-11-26,24
1058,4301003,FEROLITE/CHAMPION /PACMAAN ASBESTOS ROPE (,1058,4301003,KGS,2016-03-21,2015-03-21,5
1059,4301004,FEROLITE/CHAMPION /PACMAAN ASBESTOS ROPE (,1059,4301004,KGS,2016-03-21,2015-03-21,5
1060,4301005,FEROLITE/CHAMPION /PACMAAN ASBESTOS ROPE (,1060,4301005,KGS,2016-03-21,2015-03-21,5
1061,4301006,FEROLITE/CHAMPION /PACMAAN ASBESTOS ROPE (,1061,4301006,KGS,2016-03-21,2011-10-28,15
1062,4301007,FEROLITE/CHAMPION /PACMAAN ASBESTOS ROPE (,1062,4301007,KGS,2016-03-21,2015-10-29,5
1063,4301009,FEROLITE/CHAMPION /PACMAAN ASBESTOS ROPE (,1063,4301009,KGS,2016-03-21,2016-04-26,10
1064,4302018,ALUMINIUM CHEQUERED SHEET 2 MM THICK OF SI,1064,4302018,NOS,2018-06-13,2008-12-30,4
1065,4304002,FERROLITE/CHAMPION / PACMAAN MAKE,1065,4304002,KGS,2016-02-24,2015-10-29,100
1066,4306004,BRASS ROD 10 MM,1066,4306004,KGS,,2017-03-04,7
1067,4306007,BRASS ROD 19 MM,1067,4306007,KGS,,1996-10-31,6
1068,4306018,BRASS ROD  25 MM DIA X 300 MM LENGTH,1068,4306018,NOS,2015-12-12,2015-09-03,3
1069,4306020,BRASS ROD SIZE 50 MM OD 300 MM LONG.,1069,4306020,NOS,2015-06-09,2016-04-26,4
1070,4306021,BRASS ROD SIZE 65 MM OD 300 MM LONG.,1070,4306021,NOS,2015-06-09,2016-02-01,3
1071,4306025,BRASS ROD 40.0 MM DIA X600 MM LONG.,1071,4306025,NOS,2016-03-12,2015-09-01,2
1072,4306026,BRASS ROD 50.0 MM. DIA X  600 MM. LONG.,1072,4306026,NOS,2016-02-24,2015-03-06,2
1073,4306027,BRASS ROD 65.0 MM. DIA. X 600 MM. LONG.,1073,4306027,NOS,2016-03-12,2015-09-01,2
1074,4306028,BRASS ROD 80.0 MM DIA X 600 MM LONG.,1074,4306028,NOS,2016-02-24,2015-09-03,1
1075,4312012,S.S. WIRE MESH OF 3.00 MM APERATURE AND 2.00,1075,4312012,NOS,2018-02-02,2018-07-03,6
1076,4312024,S.S 304 WIRE MESH PLAIN WEAVE WITH SQUARE AP,1076,4312024,SQM,2018-05-30,2015-07-22,60
1077,4312025,S.S 304 WIRE MESH PLAIN WEAVE WITH SQUARE AP,1077,4312025,SQM,2018-05-30,2017-11-07,91
1078,4312044,S.S 304 WIRE MESH PLAIN WEAVE WITH SQUARE AP,1078,4312044,SQM,2018-05-30,2011-05-14,46
1079,4312059,S.S. 304 WIRE MESH PLAIN WEAVE WITH SQUARE A,1079,4312059,SQM,2018-05-30,2016-02-04,46
1080,4325014,POLYTHENE CARBOYS 50 LIT CAPACITY,1080,4325014,NOS,1997-03-24,1998-10-22,12
1081,4325032,"HORIZONTAL FOOT MOUNTED, ONE PIECE MOUNTE",1081,4325032,NOS,2015-05-09,2013-06-27,2
1082,4325033,HORIZONTAL FOOT MOUNTED ONE PIECE / SEMI M,1082,4325033,NOS,2016-08-12,2017-02-15,3
1083,4325034,"-DO- 30 HP, FRAME SIZE-180 L GUARD TYPE= 180 R.",1083,4325034,NOS,2015-05-09,2015-07-27,1
1084,4325035,HORIZONTAL FOOT MOUNTED ONE PIECE / SEMI M,1084,4325035,NOS,2016-08-12,2017-06-08,1
1085,4325042,"-DO-2HP, FRAME SIZE 90L GUARD TYPE-90 R.",1085,4325042,NOS,2015-05-09,2009-07-29,2
1086,4351011,BAG STICHING NEEDLE NO12,1086,4351011,NOS,1995-11-18,2004-03-18,116
1087,4351012,JAWA SERRACO SPADLE WITH HANDLE,1087,4351012,NOS,2005-05-07,2017-05-06,2
1088,4351016,SHOWELS,1088,4351016,NOS,1996-07-19,2013-07-04,27
1089,4351054,A.C MILL BOARD,1089,4351054,NOS,2003-03-31,2017-07-04,9
1090,4351069,AUDCO WRANCH 4H FOR VALVE,1090,4351069,PKT,1994-04-02,1995-01-31,2
1091,4351133,COLOUR BANIAN YARN WASTE,1091,4351133,KGS,2018-06-14,2018-06-18,850
1092,4501003,"315/3 NN, ALL NYLON RUBBER CONVEYOR BELTING",1092,4501003,MTR,2018-03-02,2017-10-30,100
1093,4501004,"315/3 NN, ALL NYLON RUBBER CONVEYOR BELTING",1093,4501004,MTR,2018-03-02,2016-12-23,100
1094,4501005,"315/3, NN, ALL NYLON RUBBER CONVEYOR BELTIN",1094,4501005,MTR,2018-03-02,2016-11-18,200
1095,4508005,"315/3, NN, ALL NYLON RUBBER CONVEYOR BELTIN",1095,4508005,MTR,2018-03-02,2018-02-05,200
1096,4510028,V -  BELT A-28,1096,4510028,NOS,2015-09-12,2015-03-17,13
1097,4510030,V -  BELT A-30,1097,4510030,NOS,2018-01-02,2017-03-06,8
1098,4510036,V  - BELT A-36,1098,4510036,NOS,2018-01-02,2018-04-23,1
1099,4510038,V-BELT A-38,1099,4510038,NOS,2018-01-29,2018-06-12,18
1100,4510039,V-BELT A-39,1100,4510039,NOS,2018-01-29,2017-12-16,16
1101,4510040,V-BELT A-40,1101,4510040,NOS,2014-05-07,2011-10-10,22
1102,4510043,V - BELT A- 43,1102,4510043,NOS,2017-01-07,2016-12-20,4
1103,4510044,V-BELT A-44,1103,4510044,NOS,2015-09-12,2017-11-07,58
1104,4510046,V - BELT A-46,1104,4510046,NOS,2017-01-21,2018-04-09,11
1105,4510048,V  - BELT A-48  (PACK OF MATCH SET 2NOS),1105,4510048,NOS,2018-01-29,2017-09-28,44
1106,4510050,V-BELT  A-50  (PACK OF MATCH SET 2),1106,4510050,NOS,2018-01-29,2018-07-09,93
1107,4510055,V-BELT A-55  MATCHED SET OF 2,1107,4510055,NOS,2015-09-12,2018-07-09,20
1108,4510056,V-BELT A-56,1108,4510056,NOS,2017-01-21,2017-08-08,8
1109,4510059,V-BELT A-59,1109,4510059,NOS,2012-11-10,2018-02-19,33
1110,4510060,V - BELT A-60,1110,4510060,NOS,2017-01-21,2017-03-06,10
1111,4510063,V - BELT A-63,1111,4510063,NOS,2015-09-12,2016-06-14,8
1112,4510065,V-BELT A-65,1112,4510065,NOS,2018-01-02,2017-03-06,16
1113,4510068,V -  BELT A-68,1113,4510068,NOS,2018-01-02,2016-06-21,10
1114,4510084,V-BELT A-84,1114,4510084,NOS,2018-01-02,2018-07-21,10
1115,4511040,V-BELT B-40,1115,4511040,NOS,2017-01-21,2015-04-24,15
1116,4511044,V-BELT B-44,1116,4511044,NOS,2017-01-21,2018-05-08,7
1117,4511046,V - BELT B-46,1117,4511046,NOS,2018-01-02,2017-08-22,14
1118,4511048,V - BELT B-48,1118,4511048,NOS,2018-01-02,2018-06-28,4
1119,4511052,V-BELT B-52,1119,4511052,NOS,2017-01-21,2018-07-07,46
1120,4511053,V-BELT B-53,1120,4511053,NOS,2017-01-21,2017-03-06,53
1121,4511055,V-BELT B-55,1121,4511055,NOS,2018-01-02,2018-07-05,12
1122,4511056,V-BELT B-56,1122,4511056,NOS,2017-01-21,2017-10-03,7
1123,4511058,V-BELT B-58 (PACK OF MATCH SET  4),1123,4511058,NOS,2017-01-21,2018-07-18,75
1124,4511059,V-BELT B-59 (PACK OF MATCH SET  4),1124,4511059,NOS,2017-01-21,2018-06-28,97
1125,4511060,V-BELT B-60(PACK OF  MATCH SET  4),1125,4511060,NOS,2018-01-02,2018-07-18,62
1126,4511062,V-BELT B-62,1126,4511062,NOS,2018-01-29,2018-06-11,74
1127,4511064,V-BELT B-64 (PACK OF  MATCH SET  4),1127,4511064,NOS,2017-01-21,2018-07-07,34
1128,4511065,V-BELT B-65,1128,4511065,NOS,2017-01-21,2017-08-21,22
1129,4511066,V-BELT  B-66,1129,4511066,NOS,2017-01-21,2018-05-15,44
1130,4511068,V-BELT B-68,1130,4511068,NOS,2017-01-21,2018-05-15,42
1131,4511072,V-BELT B-72 (PACK OF  MATCH SET  4),1131,4511072,NOS,2017-01-21,2018-04-27,34
1132,4511074,V-BELT-B-74(PACK OF  MATCH SET  4),1132,4511074,NOS,2017-01-21,2018-05-31,14
1133,4511075,V - BELT B-75,1133,4511075,NOS,2018-01-02,2017-09-28,50
1134,4511076,V-BELT B-76 (PACK OF MATCH SET  4),1134,4511076,NOS,2017-01-21,2017-03-13,39
1135,4511078,V - BELT B-78,1135,4511078,NOS,2017-01-21,2018-07-18,5
1136,4511080,V - BELT B-80(PACK OF MATCH SET  2),1136,4511080,NOS,2018-01-29,2018-07-07,40
1137,4511082,V-BELT B-82  (PACK OF MATCH SET  2),1137,4511082,NOS,2018-01-29,2018-06-12,42
1138,4511083,V-BELT B-83,1138,4511083,NOS,2017-01-21,2018-06-01,10
1139,4511085,V-BELT B-85,1139,4511085,NOS,2018-01-02,2018-07-16,4
1140,4511086,V - BELT B-86,1140,4511086,NOS,2018-01-29,2018-07-16,2
1141,4511088,V-BELT B-88,1141,4511088,NOS,2014-05-07,2017-09-05,34
1142,4511089,V-BELT B-89,1142,4511089,NOS,2017-01-21,2018-07-10,6
1143,4511090,V-BELT B-90,1143,4511090,NOS,2017-01-21,2018-07-10,17
1144,4511092,V - BELT B-92,1144,4511092,NOS,2015-09-12,2016-11-29,13
1145,4511095,V-BELT B-95,1145,4511095,NOS,2018-01-02,2018-06-14,16
1146,4511097,V-BELT B-97,1146,4511097,NOS,2017-01-21,2017-10-23,12
1147,4511100,V-BELT B-100(PACK OF MATCH SET 4),1147,4511100,NOS,2017-01-21,2017-11-22,42
1148,4511101,V-BELT B-101 (PACK OF MATCH SET 4),1148,4511101,NOS,2017-01-21,2017-11-22,20
1149,4511105,V-BELT B-105,1149,4511105,NOS,2017-01-21,2017-03-06,35
1150,4511108,V-BELT B-108 (PACK OF MATCH SET 4),1150,4511108,NOS,2017-01-21,2018-02-13,27
1151,4511120,V-BELT B-120,1151,4511120,NOS,2018-01-02,2018-07-19,32
1152,4511124,V - BELT B-124,1152,4511124,NOS,2015-09-12,2014-02-13,16
1153,4511136,V - BELT B-136,1153,4511136,NOS,,2013-02-12,16
1154,4511144,V - BELT B-144,1154,4511144,NOS,1994-12-16,2013-02-12,18
1155,4512048,V - BELT C-48,1155,4512048,NOS,,2006-01-21,11
1156,4512080,V - BELT C-80,1156,4512080,NOS,2017-01-21,2016-06-21,12
1157,4512100,V - BELT C-100,1157,4512100,NOS,2017-01-21,2017-02-11,16
1158,4512130,V-BELT C-130 MATCHED SET OF 6,1158,4512130,NOS,2015-09-12,2015-10-19,35
1159,4513144,V - BELT D-144,1159,4513144,NOS,,1993-11-19,16
1160,4514015,,1160,4514015,NOS,2006-01-02,2017-01-10,9
1161,4514016,V-BELT SPB - 2900 (PACK OF MATCH SET 4),1161,4514016,NOS,2017-02-14,2018-06-04,24
1162,4601012,SKF/FAG/TIMKEN MAKE BEARING LM 48548/510/,1162,4601012,NOS,2017-11-17,2017-09-07,6
1163,4601014,SKF/FAG/TIMKEN  MAKE BEARING 6201,1163,4601014,NOS,2017-11-17,2017-01-21,12
1164,4601016,SKF/FAG/TIMKEN MAKE  BEARINGS 6203,1164,4601016,NOS,2017-11-17,2017-02-13,6
1165,4601017,SKF/FAG/TIMKEN MAKE BEARING  6204,1165,4601017,NOS,2017-11-17,2018-06-23,6
1166,4601018,SKF/FAG/TIMKEN MAKE BEARING  6205.,1166,4601018,NOS,2017-11-17,2018-06-21,6
1167,4601019,SKF/FAG/TIMKEN MAKE BEARING 6206,1167,4601019,NOS,2017-11-17,2018-06-26,12
1168,4601020,SKF/FAG/TIMKEN MAKE BEARING  6208,1168,4601020,NOS,2017-11-17,2017-05-11,6
1169,4601021,SKF/FAG/TIMKEN MAKE BEARING 6209,1169,4601021,NOS,2017-11-17,2017-05-13,6
1170,4601022,SKF/FAG/TIMKEN MAKE BEARING 6210,1170,4601022,NOS,2017-11-17,2012-08-10,3
1171,4601023,SKF/FAG/TIMKEN MAKE BEARING 6215.,1171,4601023,NOS,2017-11-17,2017-05-11,3
1172,4601024,SKF/FAG/TIMKEN MAKE  BEARING 6207,1172,4601024,NOS,2017-11-17,2017-03-18,2
1173,4601026,SRDGR BALL BEARING LIGHT SERIES SKF-6211-E / N,1173,4601026,NOS,,1998-03-04,6
1174,4601029,SKF/FAG/TIMKEN MAKE BEARINGS 6213,1174,4601029,NOS,2017-11-17,2016-09-05,6
1175,4602001,SKF/FAG MAKe IMPORTRED BEARINGS 1311 EKTN,1175,4602001,NOS,,2001-03-02,59
1176,4602008,SKF/NTN/FAG/TIMKEN MAKE BEARING 6309,1176,4602008,NOS,2017-11-17,2018-04-23,2
1177,4602009,SKF/FAG/TIMKEN MAKE BEARING 6310.,1177,4602009,NOS,2017-11-17,2018-01-10,5
1178,4602010,SKF/FAG/TIMKEN MAKE BEARING  6313,1178,4602010,NOS,2016-03-12,2017-06-08,4
1179,4602011,SKF/FAG/TIMKEN MAKE BEARING 6312,1179,4602011,NOS,2017-11-17,2018-06-06,9
1180,4602015,SKF/FAG/TIMKEN MAKE BEARING 6302,1180,4602015,NOS,2017-11-17,2017-02-13,6
1181,4602016,SKF/FAG/TIMKEN  MAKE BEARING 6303,1181,4602016,NOS,2017-11-17,2014-01-09,3
1182,4602017,SKF/FAG/TIMKEN  MAKE BEARING 6304,1182,4602017,NOS,2017-11-17,2012-08-10,3
1183,4602018,SKF/FAG/TIMKEN MAKE  BEARING  6305,1183,4602018,NOS,2017-11-17,2017-03-18,6
1184,4602019,SKF/FAG/TIMKEN MAKE BEARING 6306,1184,4602019,NOS,2017-11-17,2018-06-26,10
1185,4602020,SKF/FAG/TIMKEN MAKE  BEARING 6307,1185,4602020,NOS,2010-07-23,2017-11-02,27
1186,4602021,SKF/NTN/FAG/TIMKEN MAKE BEARING  6308,1186,4602021,NOS,2017-11-17,2017-05-11,18
1187,4602024,SKF/FAG/TIMKEN MAKE BEARING  6311,1187,4602024,NOS,2017-11-17,2017-05-11,6
1188,4602035,SKF/FAG/TIMKEN MAKE BEARING 6314,1188,4602035,NOS,2017-11-17,2017-05-11,1
1189,4603001,SINGLE ROW DEEP GROOVE RADIAL BALL BEARIN,1189,4603001,NOS,1998-02-10,2013-05-23,6
1190,4605002,CYLINDRICAL ROLLER BALL BEARING NU - 307 ECP S,1190,4605002,NOS,1991-07-02,2006-02-22,13
1191,4605005,CYLINDRICAL ROLLER BALL BEARING NU 2208 SKF M,1191,4605005,NOS,2005-03-31,2003-08-26,12
1192,4605006,BEARING NU311ECP/C3.,1192,4605006,NOS,2018-04-05,2017-11-17,8
1193,4605012,BEARING NU 307 E,1193,4605012,NOS,2014-10-23,2010-11-09,6
1194,4605032,SKF/FAG/TIMKEN MAKE BEARING NU 205 ECP/C3.,1194,4605032,NOS,2017-11-17,2014-02-17,3
1195,4605033,SKF/FAG/TIMKEN MAKE BEARING  NU 204 ECP/C3.,1195,4605033,NOS,2018-01-29,2016-09-05,3
1196,4605035,SKF/FAG/TIMKEN MAKE   BEARING NU 305 ECP/C3,1196,4605035,NOS,2018-01-29,2016-09-30,3
1197,4605036,BEARING NU 310 ECP/C3,1197,4605036,NOS,2017-12-23,2017-03-18,4
1198,4605043,SKF/NTN/TIMKEN MAKE BEARING NU 313 ECJ,1198,4605043,NOS,2017-11-09,2017-11-17,2
1199,4605047,-do-  NJ 305 ECP,1199,4605047,NOS,2013-12-07,2013-04-23,3
1200,4606011,SKF/FAG/TIMKEN MAKE BEARING 30209 J2/Q,1200,4606011,NOS,2017-11-17,2017-05-11,6
1201,4609003,DOUBLE ROW SELF ALIGNING BALL BEARING 2216 K,1201,4609003,NOS,1995-10-14,2004-08-24,1
1202,4609004,DOUBLE ROW SELF ALIGNING SPHERICAL ROLLER B,1202,4609004,NOS,1992-01-07,1997-05-03,3
1203,4609005,SKF/NTN/TIMKEN MAKE BEARING 22215 EK/C3,1203,4609005,NOS,2017-11-09,2016-12-21,4
1204,4610004,DRSA BALL BEARING 1207 NBC-U-135 SKF MAKE,1204,4610004,NOS,,2008-02-27,69
1205,4612007,BEARING 1209 EKTN9/C3,1205,4612007,NOS,2018-03-12,2018-05-12,108
1206,4612009,SKF/NTN/TIMKEN MAKE BEARING 1211EKTN9/C3.,1206,4612009,NOS,2018-02-12,2018-05-12,32
1207,4613003,BEARING 22312EK/C3,1207,4613003,NOS,2018-04-05,2017-08-23,16
1208,4613004,SKF/NTN/TIMKEN MAKE BEARING 22213 EK/C3.,1208,4613004,NOS,2017-11-09,2016-04-19,4
1209,4613007,DRSA ROLLER BALL BEARING 552+22222K+H322   S,1209,4613007,NOS,,1993-11-19,2
1210,4613009,IMPORTED BEARING 22228/CCK/W33,1210,4613009,NOS,2016-03-12,2016-03-28,1
1211,4613010,BEARING 22209 EK/C3,1211,4613010,NOS,2018-07-09,2018-07-26,32
1212,4613011,BEARING 22211 EK/C3.,1212,4613011,NOS,2018-04-05,2018-07-26,15
1213,4613027,SKF/NTN/TIMKEN MAKE BEARING 22212 EK / C3,1213,4613027,NOS,2017-11-09,2017-11-17,4
1214,4613030,IMPORTED BEARING  22217EK/C3,1214,4613030,NOS,2016-03-12,2016-03-28,1
1215,4613032,BEARING 22308 E/C3,1215,4613032,NOS,2017-12-23,2017-08-23,1
1216,4613034,BEARING 22314 E/C3,1216,4613034,NOS,2018-05-02,2017-11-17,6
1217,4614002,BEARING 2220,1217,4614002,NOS,2016-03-12,2016-03-28,3
1218,4617002,SKF/FAG/TIMKEN MAKE BEARING  6204 2Z,1218,4617002,NOS,2017-11-17,2018-06-23,12
1219,4617003,SKF/FAG/TIMKEN MAKE BEARING 6206 2Z,1219,4617003,NOS,2017-11-17,2017-05-11,12
1220,4617004,SKF/FAG/TIMKEN MAKE BEARING 6205 2Z,1220,4617004,NOS,2017-11-17,2018-06-21,12
1221,4617008,SKF/FAG/TIMKEN MAKE BEARING 6301 2Z,1221,4617008,NOS,2017-11-17,2017-05-11,3
1222,4617009,SKF/FAG/TIMKEN MAKE BEARING 6208 2Z,1222,4617009,NOS,2017-11-17,2017-05-13,6
1223,4617012,SKF/FAG/TIMKEN MAKE BEARING  6201 2Z,1223,4617012,NOS,2017-11-17,2018-06-23,12
1224,4617014,SKF/FAG/TIMKEN MAKE BEARING 6308 2Z,1224,4617014,NOS,2017-11-17,2017-05-11,12
1225,4617015,SKF/FAG/TIMKEN  MAKE BEARING 6207 2Z,1225,4617015,NOS,2017-11-17,2007-09-19,2
1226,4617016,SKF/FAG/TIMKEN MAKE BEARING 6307 2Z,1226,4617016,NOS,2017-11-17,2016-10-21,10
1227,4617018,SKF/FAG/TIMKEN  MAKE BEARING 6305 2Z,1227,4617018,NOS,2017-11-17,2017-11-27,3
1228,4617019,SKF/FAG/TIMKEN MAKE BEARING 6203 2Z,1228,4617019,NOS,2017-11-17,2017-03-18,6
1229,4617020,SKF/FAG/TIMKEN  MAKE BEARING 6303 2Z,1229,4617020,NOS,2017-11-17,2014-08-29,3
1230,4617021,SKF/FAG/TIMKEN MAKE BEARING 6310 2Z.,1230,4617021,NOS,2017-11-17,2018-01-10,5
1231,4617022,SKF/FAG/TIMKEN MAKE BEARING  6309 2Z,1231,4617022,NOS,2017-11-17,2018-04-23,3
1232,4617023,SKF/FAG/TIMKEN MAKE BEARING 6302 2Z,1232,4617023,NOS,2017-11-17,2017-03-18,6
1233,4617024,BEARING 6215 2Z,1233,4617024,NOS,2017-12-23,2017-11-20,3
1234,4618003,SKF/FAG/TIMKEN MAKE BEARING 6208 Z,1234,4618003,NOS,2017-11-17,2015-07-06,6
1235,4618006,SKF/FAG/TIMKEN MAKE BEARING 6307 Z,1235,4618006,NOS,2017-11-17,2017-03-18,3
1236,4618007,SKF/FAG/TIMKEN MAKE BEARING 6308 Z,1236,4618007,NOS,2017-11-17,2017-05-11,12
1237,4618009,SKF/FAG/TIMKEN MAKE BEARING 6206 Z,1237,4618009,NOS,2017-11-17,2017-05-11,6
1238,4618010,SKF/FAG/TIMKEN MAKE BEARING  6203 Z,1238,4618010,NOS,2017-11-17,2016-09-30,6
1239,4618012,SKF/NTN/TIMKEN MAKE BEARING  1212 EKTN9/C3,1239,4618012,NOS,2018-03-12,2016-12-24,2
1240,4618014,SKF/FAG/TIMKEN MAKE BEARING  6207 Z,1240,4618014,NOS,2017-11-17,2015-07-06,2
